date,ticker,adj_close
2020-01-28,VEA,72.4027
2020-01-29,VEA,73.1482
2020-01-30,VEA,74.706
2020-01-31,VEA,74.5116
2020-02-03,VEA,73.5297
2020-02-04,VEA,74.1396
2020-02-05,VEA,73.8508
2020-02-06,VEA,73.691
2020-02-07,VEA,73.9847
2020-02-10,VEA,73.8893
2020-02-11,VEA,72.7333
2020-02-12,VEA,72.4729
2020-02-13,VEA,73.302
2020-02-14,VEA,72.5725
2020-02-17,VEA,71.6915
2020-02-18,VEA,72.7059
2020-02-19,VEA,72.8531
2020-02-20,VEA,71.799
2020-02-21,VEA,71.2459
2020-02-24,VEA,72.9714
2020-02-25,VEA,71.6976
2020-02-26,VEA,73.0743
2020-02-27,VEA,73.8782
2020-02-28,VEA,74.1081
2020-03-02,VEA,74.4263
2020-03-03,VEA,74.1606
2020-03-04,VEA,75.3853
2020-03-05,VEA,75.9067
2020-03-06,VEA,75.4179
2020-03-09,VEA,74.8626
2020-03-10,VEA,74.7334
2020-03-11,VEA,75.1049
2020-03-12,VEA,74.4345
2020-03-13,VEA,74.9128
2020-03-16,VEA,74.6019
2020-03-17,VEA,73.4962
2020-03-18,VEA,72.3749
2020-03-19,VEA,70.9974
2020-03-20,VEA,72.0814
2020-03-23,VEA,72.5
2020-03-24,VEA,72.458
2020-03-25,VEA,73.9947
2020-03-26,VEA,72.163
2020-03-27,VEA,73.5953
2020-03-30,VEA,74.9507
2020-03-31,VEA,76.003
2020-04-01,VEA,75.8443
2020-04-02,VEA,75.0949
2020-04-03,VEA,74.8609
2020-04-06,VEA,75.7729
2020-04-07,VEA,76.5859
2020-04-08,VEA,76.5948
2020-04-09,VEA,76.6318
2020-04-10,VEA,75.7506
2020-04-13,VEA,75.3849
2020-04-14,VEA,75.4745
2020-04-15,VEA,76.7096
2020-04-16,VEA,76.1723
2020-04-17,VEA,75.5473
2020-04-20,VEA,75.9991
2020-04-21,VEA,75.7414
2020-04-22,VEA,76.5293
2020-04-23,VEA,75.6861
2020-04-24,VEA,76.4791
2020-04-27,VEA,76.6418
2020-04-28,VEA,76.0436
2020-04-29,VEA,77.0467
2020-04-30,VEA,77.5314
2020-05-01,VEA,78.1507
2020-05-04,VEA,80.0787
2020-05-05,VEA,80.0779
2020-05-06,VEA,79.4578
2020-05-07,VEA,79.6304
2020-05-08,VEA,78.699
2020-05-11,VEA,78.5377
2020-05-12,VEA,79.118
2020-05-13,VEA,78.8637
2020-05-14,VEA,77.672
2020-05-15,VEA,77.6235
2020-05-18,VEA,77.4605
2020-05-19,VEA,76.601
2020-05-20,VEA,77.3386
2020-05-21,VEA,76.3619
2020-05-22,VEA,76.7869
2020-05-25,VEA,77.5331
2020-05-26,VEA,77.0778
2020-05-27,VEA,75.7723
2020-05-28,VEA,75.0287
2020-05-29,VEA,74.6864
2020-06-01,VEA,74.1625
2020-06-02,VEA,74.3796
2020-06-03,VEA,74.4917
2020-06-04,VEA,74.5059
2020-06-05,VEA,74.575
2020-06-08,VEA,75.7499
2020-06-09,VEA,76.3538
2020-06-10,VEA,75.9104
2020-06-11,VEA,76.2042
2020-06-12,VEA,76.3988
2020-06-15,VEA,76.366
2020-06-16,VEA,76.2144
2020-06-17,VEA,76.9927
2020-06-18,VEA,76.5809
2020-06-19,VEA,78.2349
2020-06-22,VEA,76.6247
2020-06-23,VEA,74.9579
2020-06-24,VEA,74.6257
2020-06-25,VEA,74.4229
2020-06-26,VEA,74.3569
2020-06-29,VEA,74.2595
2020-06-30,VEA,73.31
2020-07-01,VEA,74.224
2020-07-02,VEA,75.1148
2020-07-03,VEA,74.9652
2020-07-06,VEA,74.6657
2020-07-07,VEA,74.1253
2020-07-08,VEA,76.1674
2020-07-09,VEA,77.1178
2020-07-10,VEA,76.6974
2020-07-13,VEA,76.3697
2020-07-14,VEA,74.5254
2020-07-15,VEA,75.239
2020-07-16,VEA,73.6131
2020-07-17,VEA,74.7379
2020-07-20,VEA,74.9064
2020-07-21,VEA,74.0893
2020-07-22,VEA,74.0733
2020-07-23,VEA,74.3786
2020-07-24,VEA,71.5416
2020-07-27,VEA,72.153
2020-07-28,VEA,72.8084
2020-07-29,VEA,72.9953
2020-07-30,VEA,73.3633
2020-07-31,VEA,73.5121
2020-08-03,VEA,73.8974
2020-08-04,VEA,74.5883
2020-08-05,VEA,74.9946
2020-08-06,VEA,74.5222
2020-08-07,VEA,74.6768
2020-08-10,VEA,73.9776
2020-08-11,VEA,74.0438
2020-08-12,VEA,74.1355
2020-08-13,VEA,74.8611
2020-08-14,VEA,74.3992
2020-08-17,VEA,75.1538
2020-08-18,VEA,74.1051
2020-08-19,VEA,75.549
2020-08-20,VEA,75.305
2020-08-21,VEA,75.0549
2020-08-24,VEA,75.3577
2020-08-25,VEA,74.4357
2020-08-26,VEA,75.1007
2020-08-27,VEA,76.4132
2020-08-28,VEA,75.614
2020-08-31,VEA,75.2161
2020-09-01,VEA,75.6492
2020-09-02,VEA,76.6094
2020-09-03,VEA,77.2475
2020-09-04,VEA,78.6805
2020-09-07,VEA,78.6351
2020-09-08,VEA,77.7246
2020-09-09,VEA,78.8832
2020-09-10,VEA,77.793
2020-09-11,VEA,78.1766
2020-09-14,VEA,77.7817
2020-09-15,VEA,78.4869
2020-09-16,VEA,78.7123
2020-09-17,VEA,78.4849
2020-09-18,VEA,78.5255
2020-09-21,VEA,78.6247
2020-09-22,VEA,78.8293
2020-09-23,VEA,78.0128
2020-09-24,VEA,78.0502
2020-09-25,VEA,78.6553
2020-09-28,VEA,78.8197
2020-09-29,VEA,78.2223
2020-09-30,VEA,78.3261
2020-10-01,VEA,76.6475
2020-10-02,VEA,76.2535
2020-10-05,VEA,74.9081
2020-10-06,VEA,76.2551
2020-10-07,VEA,77.8285
2020-10-08,VEA,77.3622
2020-10-09,VEA,76.799
2020-10-12,VEA,77.0709
2020-10-13,VEA,75.9374
2020-10-14,VEA,76.2569
2020-10-15,VEA,76.9809
2020-10-16,VEA,77.3744
2020-10-19,VEA,76.9566
2020-10-20,VEA,76.3037
2020-10-21,VEA,77.6511
2020-10-22,VEA,75.3828
2020-10-23,VEA,76.0484
2020-10-26,VEA,75.5891
2020-10-27,VEA,75.6397
2020-10-28,VEA,75.6626
2020-10-29,VEA,75.8843
2020-10-30,VEA,76.461
2020-11-02,VEA,76.8038
2020-11-03,VEA,76.6792
2020-11-04,VEA,76.7482
2020-11-05,VEA,78.3094
2020-11-06,VEA,78.5592
2020-11-09,VEA,78.0771
2020-11-10,VEA,77.535
2020-11-11,VEA,77.669
2020-11-12,VEA,77.7889
2020-11-13,VEA,77.2482
2020-11-16,VEA,77.046
2020-11-17,VEA,76.1617
2020-11-18,VEA,77.9185
2020-11-19,VEA,77.4734
2020-11-20,VEA,77.1171
2020-11-23,VEA,77.3927
2020-11-24,VEA,77.2798
2020-11-25,VEA,77.7683
2020-11-26,VEA,78.2245
2020-11-27,VEA,79.431
2020-11-30,VEA,79.2449
2020-12-01,VEA,79.7453
2020-12-02,VEA,78.9206
2020-12-03,VEA,78.2454
2020-12-04,VEA,78.4713
2020-12-07,VEA,79.0077
2020-12-08,VEA,78.1392
2020-12-09,VEA,78.1865
2020-12-10,VEA,77.1977
2020-12-11,VEA,76.9839
2020-12-14,VEA,77.8942
2020-12-15,VEA,78.3691
2020-12-16,VEA,78.7572
2020-12-17,VEA,78.7931
2020-12-18,VEA,77.4026
2020-12-21,VEA,78.5863
2020-12-22,VEA,79.5789
2020-12-23,VEA,79.4216
2020-12-24,VEA,79.0646
2020-12-25,VEA,77.847
2020-12-28,VEA,78.4387
2020-12-29,VEA,76.6969
2020-12-30,VEA,78.0909
2020-12-31,VEA,78.2655
2021-01-01,VEA,77.272
2021-01-04,VEA,77.6126
2021-01-05,VEA,78.3594
2021-01-06,VEA,78.3808
2021-01-07,VEA,77.8547
2021-01-08,VEA,77.9169
2021-01-11,VEA,78.4462
2021-01-12,VEA,78.8811
2021-01-13,VEA,79.6963
2021-01-14,VEA,80.1349
2021-01-15,VEA,79.4111
2021-01-18,VEA,79.145
2021-01-19,VEA,79.58
2021-01-20,VEA,78.7888
2021-01-21,VEA,79.2766
2021-01-22,VEA,78.8058
2021-01-25,VEA,77.3571
2021-01-26,VEA,78.906
2021-01-27,VEA,78.2907
2021-01-28,VEA,77.8394
2021-01-29,VEA,77.6265
2021-02-01,VEA,76.7852
2021-02-02,VEA,78.0105
2021-02-03,VEA,78.4223
2021-02-04,VEA,79.0224
2021-02-05,VEA,79.0587
2021-02-08,VEA,78.1486
2021-02-09,VEA,77.393
2021-02-10,VEA,76.2689
2021-02-11,VEA,76.3918
2021-02-12,VEA,76.0215
2021-02-15,VEA,74.7522
2021-02-16,VEA,73.7447
2021-02-17,VEA,74.1956
2021-02-18,VEA,73.2096
2021-02-19,VEA,72.3575
2021-02-22,VEA,71.3961
2021-02-23,VEA,72.2951
2021-02-24,VEA,70.9537
2021-02-25,VEA,71.4169
2021-02-26,VEA,71.3924
2021-03-01,VEA,72.404
2021-03-02,VEA,72.0929
2021-03-03,VEA,72.1681
2021-03-04,VEA,73.459
2021-03-05,VEA,74.6018
2021-03-08,VEA,75.2839
2021-03-09,VEA,76.5542
2021-03-10,VEA,76.9617
2021-03-11,VEA,76.5537
2021-03-12,VEA,75.6194
2021-03-15,VEA,76.162
2021-03-16,VEA,76.1352
2021-03-17,VEA,76.8475
2021-03-18,VEA,76.6607
2021-03-19,VEA,78.3268
2021-03-22,VEA,78.5131
2021-03-23,VEA,77.4073
2021-03-24,VEA,77.318
2021-03-25,VEA,76.1605
2021-03-26,VEA,76.8951
2021-03-29,VEA,78.3081
2021-03-30,VEA,78.3814
2021-03-31,VEA,76.7808
2021-04-01,VEA,77.4533
2021-04-02,VEA,77.7794
2021-04-05,VEA,77.8001
2021-04-06,VEA,76.8526
2021-04-07,VEA,76.4874
2021-04-08,VEA,76.695
2021-04-09,VEA,77.2488
2021-04-12,VEA,77.1868
2021-04-13,VEA,78.2386
2021-04-14,VEA,77.5719
2021-04-15,VEA,76.2641
2021-04-16,VEA,75.1905
2021-04-19,VEA,75.6132
2021-04-20,VEA,75.9611
2021-04-21,VEA,75.2527
2021-04-22,VEA,75.2157
2021-04-23,VEA,76.4443
2021-04-26,VEA,75.8729
2021-04-27,VEA,76.8103
2021-04-28,VEA,77.0342
2021-04-29,VEA,76.4785
2021-04-30,VEA,76.9116
2021-05-03,VEA,77.0734
2021-05-04,VEA,76.8688
2021-05-05,VEA,76.2441
2021-05-06,VEA,77.1894
2021-05-07,VEA,78.1796
2021-05-10,VEA,78.6145
2021-05-11,VEA,77.6874
2021-05-12,VEA,78.6055
2021-05-13,VEA,78.1011
2021-05-14,VEA,78.0151
2021-05-17,VEA,78.4448
2021-05-18,VEA,78.8327
2021-05-19,VEA,79.5454
2021-05-20,VEA,79.5798
2021-05-21,VEA,79.7816
2021-05-24,VEA,78.9489
2021-05-25,VEA,78.5387
2021-05-26,VEA,79.3651
2021-05-27,VEA,80.6364
2021-05-28,VEA,81.0786
2021-05-31,VEA,81.1639
2021-06-01,VEA,81.3034
2021-06-02,VEA,80.8678
2021-06-03,VEA,79.5183
2021-06-04,VEA,79.0338
2021-06-07,VEA,79.2154
2021-06-08,VEA,78.5619
2021-06-09,VEA,77.2708
2021-06-10,VEA,77.1567
2021-06-11,VEA,75.8723
2021-06-14,VEA,75.6077
2021-06-15,VEA,74.5294
2021-06-16,VEA,73.4719
2021-06-17,VEA,73.246
2021-06-18,VEA,73.2559
2021-06-21,VEA,73.2454
2021-06-22,VEA,71.1083
2021-06-23,VEA,71.2965
2021-06-24,VEA,73.0714
2021-06-25,VEA,72.863
2021-06-28,VEA,72.3438
2021-06-29,VEA,71.941
2021-06-30,VEA,72.2444
2021-07-01,VEA,72.3704
2021-07-02,VEA,73.9422
2021-07-05,VEA,73.7108
2021-07-06,VEA,74.6477
2021-07-07,VEA,76.0753
2021-07-08,VEA,76.0634
2021-07-09,VEA,77.5674
2021-07-12,VEA,76.414
2021-07-13,VEA,75.5172
2021-07-14,VEA,74.5628
2021-07-15,VEA,74.7986
2021-07-16,VEA,74.9252
2021-07-19,VEA,73.3739
2021-07-20,VEA,72.7351
2021-07-21,VEA,72.1957
2021-07-22,VEA,72.1374
2021-07-23,VEA,73.0449
2021-07-26,VEA,73.3455
2021-07-27,VEA,72.4518
2021-07-28,VEA,72.8322
2021-07-29,VEA,72.2496
2021-07-30,VEA,72.6191
2021-08-02,VEA,72.2442
2021-08-03,VEA,74.1125
2021-08-04,VEA,74.204
2021-08-05,VEA,72.5161
2021-08-06,VEA,71.7109
2021-08-09,VEA,70.9015
2021-08-10,VEA,70.5577
2021-08-11,VEA,70.7792
2021-08-12,VEA,70.2848
2021-08-13,VEA,70.6559
2021-08-16,VEA,70.1273
2021-08-17,VEA,69.8961
2021-08-18,VEA,69.3198
2021-08-19,VEA,68.8194
2021-08-20,VEA,68.5518
2021-08-23,VEA,67.8873
2021-08-24,VEA,67.9418
2021-08-25,VEA,69.5697
2021-08-26,VEA,69.3032
2021-08-27,VEA,70.9771
2021-08-30,VEA,70.18
2021-08-31,VEA,71.0881
2021-09-01,VEA,71.1028
2021-09-02,VEA,71.3114
2021-09-03,VEA,71.5176
2021-09-06,VEA,70.9255
2021-09-07,VEA,71.0656
2021-09-08,VEA,71.4811
2021-09-09,VEA,70.3373
2021-09-10,VEA,70.162
2021-09-13,VEA,68.8114
2021-09-14,VEA,67.9391
2021-09-15,VEA,67.5914
2021-09-16,VEA,67.9089
2021-09-17,VEA,67.5338
2021-09-20,VEA,67.7816
2021-09-21,VEA,68.4756
2021-09-22,VEA,68.7683
2021-09-23,VEA,67.8521
2021-09-24,VEA,67.2853
2021-09-27,VEA,67.4281
2021-09-28,VEA,67.4847
2021-09-29,VEA,66.2938
2021-09-30,VEA,67.4183
2021-10-01,VEA,67.9083
2021-10-04,VEA,67.2507
2021-10-05,VEA,68.2817
2021-10-06,VEA,69.1447
2021-10-07,VEA,69.9578
2021-10-08,VEA,69.6987
2021-10-11,VEA,69.4554
2021-10-12,VEA,70.6266
2021-10-13,VEA,70.5984
2021-10-14,VEA,70.8157
2021-10-15,VEA,70.9964
2021-10-18,VEA,71.7148
2021-10-19,VEA,70.4398
2021-10-20,VEA,69.9309
2021-10-21,VEA,69.747
2021-10-22,VEA,69.7577
2021-10-25,VEA,70.0474
2021-10-26,VEA,68.572
2021-10-27,VEA,66.3328
2021-10-28,VEA,66.215
2021-10-29,VEA,66.0555
2021-11-01,VEA,66.1604
2021-11-02,VEA,65.994
2021-11-03,VEA,65.5513
2021-11-04,VEA,66.6343
2021-11-05,VEA,66.3231
2021-11-08,VEA,65.1355
2021-11-09,VEA,63.3914
2021-11-10,VEA,63.6363
2021-11-11,VEA,63.9302
2021-11-12,VEA,64.7933
2021-11-15,VEA,64.0376
2021-11-16,VEA,63.7372
2021-11-17,VEA,62.8553
2021-11-18,VEA,60.0893
2021-11-19,VEA,61.0834
2021-11-22,VEA,61.2647
2021-11-23,VEA,61.3355
2021-11-24,VEA,61.642
2021-11-25,VEA,60.9016
2021-11-26,VEA,60.991
2021-11-29,VEA,61.0229
2021-11-30,VEA,61.6272
2021-12-01,VEA,62.4182
2021-12-02,VEA,62.6676
2021-12-03,VEA,62.3947
2021-12-06,VEA,63.2359
2021-12-07,VEA,64.423
2021-12-08,VEA,65.0402
2021-12-09,VEA,62.9157
2021-12-10,VEA,62.5513
2021-12-13,VEA,61.7204
2021-12-14,VEA,61.1854
2021-12-15,VEA,60.5912
2021-12-16,VEA,61.4985
2021-12-17,VEA,62.2248
2021-12-20,VEA,61.1228
2021-12-21,VEA,60.4393
2021-12-22,VEA,59.7269
2021-12-23,VEA,60.8552
2021-12-24,VEA,62.0223
2021-12-27,VEA,62.4415
2021-12-28,VEA,62.7377
2021-12-29,VEA,62.0032
2021-12-30,VEA,63.0069
2021-12-31,VEA,63.4029
2022-01-03,VEA,64.3652
2022-01-04,VEA,64.7459
2022-01-05,VEA,65.0209
2022-01-06,VEA,64.538
2022-01-07,VEA,65.3115
2022-01-10,VEA,65.3449
2022-01-11,VEA,64.3134
2022-01-12,VEA,65.4678
2022-01-13,VEA,66.2656
2022-01-14,VEA,67.026
2022-01-17,VEA,67.4142
2022-01-18,VEA,67.1195
2022-01-19,VEA,67.9022
2022-01-20,VEA,68.5073
2022-01-21,VEA,68.3733
2022-01-24,VEA,67.5822
2022-01-25,VEA,68.1811
2022-01-26,VEA,68.0296
2022-01-27,VEA,68.5449
2022-01-28,VEA,68.6429
2022-01-31,VEA,69.458
2022-02-01,VEA,66.7446
2022-02-02,VEA,66.3092
2022-02-03,VEA,66.308
2022-02-04,VEA,65.557
2022-02-07,VEA,64.9721
2022-02-08,VEA,64.7366
2022-02-09,VEA,64.0527
2022-02-10,VEA,63.1291
2022-02-11,VEA,62.1177
2022-02-14,VEA,62.8138
2022-02-15,VEA,63.8031
2022-02-16,VEA,63.4076
2022-02-17,VEA,63.4654
2022-02-18,VEA,64.0077
2022-02-21,VEA,63.2561
2022-02-22,VEA,62.7219
2022-02-23,VEA,62.9405
2022-02-24,VEA,63.3664
2022-02-25,VEA,63.3691
2022-02-28,VEA,63.6766
2022-03-01,VEA,63.4279
2022-03-02,VEA,62.6563
2022-03-03,VEA,62.1263
2022-03-04,VEA,62.6138
2022-03-07,VEA,62.0465
2022-03-08,VEA,63.7054
2022-03-09,VEA,63.8313
2022-03-10,VEA,63.9946
2022-03-11,VEA,64.741
2022-03-14,VEA,64.5082
2022-03-15,VEA,64.0025
2022-03-16,VEA,64.4335
2022-03-17,VEA,64.9915
2022-03-18,VEA,65.1558
2022-03-21,VEA,66.6187
2022-03-22,VEA,65.7001
2022-03-23,VEA,66.7176
2022-03-24,VEA,65.9488
2022-03-25,VEA,66.4446
2022-03-28,VEA,66.2155
2022-03-29,VEA,66.2438
2022-03-30,VEA,66.2503
2022-03-31,VEA,66.523
2022-04-01,VEA,66.102
2022-04-04,VEA,67.2466
2022-04-05,VEA,66.3711
2022-04-06,VEA,65.7414
2022-04-07,VEA,65.6737
2022-04-08,VEA,65.2974
2022-04-11,VEA,65.2581
2022-04-12,VEA,65.7181
2022-04-13,VEA,65.9445
2022-04-14,VEA,66.2082
2022-04-15,VEA,65.9177
2022-04-18,VEA,65.0255
2022-04-19,VEA,64.3637
2022-04-20,VEA,63.0386
2022-04-21,VEA,61.7406
2022-04-22,VEA,61.5558
2022-04-25,VEA,61.9186
2022-04-26,VEA,61.4105
2022-04-27,VEA,62.6999
2022-04-28,VEA,62.4884
2022-04-29,VEA,61.1058
2022-05-02,VEA,61.2057
2022-05-03,VEA,61.5493
2022-05-04,VEA,61.5729
2022-05-05,VEA,61.0516
2022-05-06,VEA,60.5773
2022-05-09,VEA,61.3358
2022-05-10,VEA,61.5736
2022-05-11,VEA,61.1812
2022-05-12,VEA,60.5294
2022-05-13,VEA,58.929
2022-05-16,VEA,59.3776
2022-05-17,VEA,59.7863
2022-05-18,VEA,58.6206
2022-05-19,VEA,57.7425
2022-05-20,VEA,57.8471
2022-05-23,VEA,56.0988
2022-05-24,VEA,57.2155
2022-05-25,VEA,57.1487
2022-05-26,VEA,56.7523
2022-05-27,VEA,56.6422
2022-05-30,VEA,57.9865
2022-05-31,VEA,58.9895
2022-06-01,VEA,58.0454
2022-06-02,VEA,58.3816
2022-06-03,VEA,57.4286
2022-06-06,VEA,57.5036
2022-06-07,VEA,56.7565
2022-06-08,VEA,57.2518
2022-06-09,VEA,58.1547
2022-06-10,VEA,58.5316
2022-06-13,VEA,59.3625
2022-06-14,VEA,58.8482
2022-06-15,VEA,58.8922
2022-06-16,VEA,58.5816
2022-06-17,VEA,58.4484
2022-06-20,VEA,57.4341
2022-06-21,VEA,57.808
2022-06-22,VEA,58.2578
2022-06-23,VEA,58.3094
2022-06-24,VEA,58.3446
2022-06-27,VEA,58.2695
2022-06-28,VEA,57.9465
2022-06-29,VEA,58.0628
2022-06-30,VEA,57.5216
2022-07-01,VEA,56.6897
2022-07-04,VEA,56.8501
2022-07-05,VEA,57.0224
2022-07-06,VEA,56.415
2022-07-07,VEA,56.5679
2022-07-08,VEA,57.22
2022-07-11,VEA,56.259
2022-07-12,VEA,55.1003
2022-07-13,VEA,55.1798
2022-07-14,VEA,55.7005
2022-07-15,VEA,55.9072
2022-07-18,VEA,56.3104
2022-07-19,VEA,56.5045
2022-07-20,VEA,56.789
2022-07-21,VEA,57.6283
2022-07-22,VEA,57.5838
2022-07-25,VEA,57.3755
2022-07-26,VEA,56.6486
2022-07-27,VEA,56.4394
2022-07-28,VEA,57.1629
2022-07-29,VEA,58.2557
2022-08-01,VEA,58.0523
2022-08-02,VEA,57.9085
2022-08-03,VEA,59.6241
2022-08-04,VEA,60.5032
2022-08-05,VEA,60.3104
2022-08-08,VEA,60.2439
2022-08-09,VEA,60.0119
2022-08-10,VEA,60.2524
2022-08-11,VEA,59.8339
2022-08-12,VEA,58.9143
2022-08-15,VEA,60.1389
2022-08-16,VEA,60.4234
2022-08-17,VEA,61.6828
2022-08-18,VEA,63.4304
2022-08-19,VEA,64.4237
2022-08-22,VEA,64.7228
2022-08-23,VEA,64.9061
2022-08-24,VEA,64.1614
2022-08-25,VEA,62.8054
2022-08-26,VEA,63.2561
2022-08-29,VEA,64.5677
2022-08-30,VEA,65.3759
2022-08-31,VEA,65.2199
2022-09-01,VEA,64.6649
2022-09-02,VEA,65.3474
2022-09-05,VEA,65.3692
2022-09-06,VEA,64.1053
2022-09-07,VEA,63.5026
2022-09-08,VEA,63.1062
2022-09-09,VEA,63.0566
2022-09-12,VEA,63.2612
2022-09-13,VEA,62.8689
2022-09-14,VEA,61.1666
2022-09-15,VEA,60.0388
2022-09-16,VEA,59.6514
2022-09-19,VEA,60.1934
2022-09-20,VEA,59.874
2022-09-21,VEA,60.5124
2022-09-22,VEA,61.3414
2022-09-23,VEA,62.0906
2022-09-26,VEA,62.2529
2022-09-27,VEA,62.2953
2022-09-28,VEA,63.1015
2022-09-29,VEA,64.0267
2022-09-30,VEA,63.5449
2022-10-03,VEA,64.4758
2022-10-04,VEA,63.4428
2022-10-05,VEA,64.6725
2022-10-06,VEA,65.3437
2022-10-07,VEA,65.1098
2022-10-10,VEA,63.9198
2022-10-11,VEA,64.3582
2022-10-12,VEA,63.65
2022-10-13,VEA,62.8375
2022-10-14,VEA,62.0744
2022-10-17,VEA,61.8131
2022-10-18,VEA,62.1862
2022-10-19,VEA,63.2152
2022-10-20,VEA,63.2514
2022-10-21,VEA,63.4486
2022-10-24,VEA,63.4046
2022-10-25,VEA,63.8253
2022-10-26,VEA,63.7526
2022-10-27,VEA,64.9706
2022-10-28,VEA,64.6006
2022-10-31,VEA,65.5486
2022-11-01,VEA,66.0667
2022-11-02,VEA,66.0946
2022-11-03,VEA,67.5661
2022-11-04,VEA,68.7743
2022-11-07,VEA,68.2526
2022-11-08,VEA,68.7654
2022-11-09,VEA,69.4646
2022-11-10,VEA,68.6966
2022-11-11,VEA,69.3435
2022-11-14,VEA,68.8941
2022-11-15,VEA,68.2509
2022-11-16,VEA,67.4391
2022-11-17,VEA,67.0611
2022-11-18,VEA,66.1105
2022-11-21,VEA,66.3189
2022-11-22,VEA,66.7398
2022-11-23,VEA,66.5049
2022-11-24,VEA,67.0599
2022-11-25,VEA,66.2305
2022-11-28,VEA,67.0198
2022-11-29,VEA,66.8276
2022-11-30,VEA,65.5332
2022-12-01,VEA,66.2492
2022-12-02,VEA,65.9263
2022-12-05,VEA,66.5352
2022-12-06,VEA,65.9573
2022-12-07,VEA,66.235
2022-12-08,VEA,66.4336
2022-12-09,VEA,66.7441
2022-12-12,VEA,67.3122
2022-12-13,VEA,66.8772
2022-12-14,VEA,66.3908
2022-12-15,VEA,66.8862
2022-12-16,VEA,66.8895
2022-12-19,VEA,67.7269
2022-12-20,VEA,67.4869
2022-12-21,VEA,67.8577
2022-12-22,VEA,67.0175
2022-12-23,VEA,67.4629
2022-12-26,VEA,67.7889
2022-12-27,VEA,67.2035
2022-12-28,VEA,67.2305
2022-12-29,VEA,67.4628
2022-12-30,VEA,66.9592
2023-01-02,VEA,67.1604
2023-01-03,VEA,66.3889
2023-01-04,VEA,66.6098
2023-01-05,VEA,67.4232
2023-01-06,VEA,67.8269
2023-01-09,VEA,68.8675
2023-01-10,VEA,68.375
2023-01-11,VEA,68.725
2023-01-12,VEA,68.9277
2023-01-13,VEA,69.0519
2023-01-16,VEA,69.714
2023-01-17,VEA,70.5285
2023-01-18,VEA,69.518
2023-01-19,VEA,69.2577
2023-01-20,VEA,68.3796
2023-01-23,VEA,67.847
2023-01-24,VEA,69.0062
2023-01-25,VEA,68.8289
2023-01-26,VEA,66.5846
2023-01-27,VEA,65.0302
2023-01-30,VEA,64.1446
2023-01-31,VEA,63.7948
2023-02-01,VEA,63.5742
2023-02-02,VEA,63.3137
2023-02-03,VEA,64.0561
2023-02-06,VEA,64.9635
2023-02-07,VEA,65.4008
2023-02-08,VEA,65.5124
2023-02-09,VEA,65.9823
2023-02-10,VEA,66.6971
2023-02-13,VEA,66.6147
2023-02-14,VEA,67.0844
2023-02-15,VEA,66.8985
2023-02-16,VEA,66.4989
2023-02-17,VEA,66.5455
2023-02-20,VEA,68.2391
2023-02-21,VEA,68.0501
2023-02-22,VEA,67.1377
2023-02-23,VEA,67.1749
2023-02-24,VEA,67.5332
2023-02-27,VEA,67.005
2023-02-28,VEA,65.7097
2023-03-01,VEA,65.8765
2023-03-02,VEA,65.9071
2023-03-03,VEA,64.9512
2023-03-06,VEA,64.9351
2023-03-07,VEA,63.5135
2023-03-08,VEA,63.7597
2023-03-09,VEA,63.4491
2023-03-10,VEA,63.8951
2023-03-13,VEA,64.5734
2023-03-14,VEA,64.6709
2023-03-15,VEA,64.05
2023-03-16,VEA,64.9195
2023-03-17,VEA,64.4324
2023-03-20,VEA,63.9818
2023-03-21,VEA,64.4799
2023-03-22,VEA,65.475
2023-03-23,VEA,66.0941
2023-03-24,VEA,65.7215
2023-03-27,VEA,67.4789
2023-03-28,VEA,68.1439
2023-03-29,VEA,67.5385
2023-03-30,VEA,68.35
2023-03-31,VEA,69.0148
2023-04-03,VEA,69.5434
2023-04-04,VEA,69.763
2023-04-05,VEA,68.9719
2023-04-06,VEA,68.082
2023-04-07,VEA,67.977
2023-04-10,VEA,67.6683
2023-04-11,VEA,66.7373
2023-04-12,VEA,66.0817
2023-04-13,VEA,65.8987
2023-04-14,VEA,65.9973
2023-04-17,VEA,64.9538
2023-04-18,VEA,64.4772
2023-04-19,VEA,64.2381
2023-04-20,VEA,65.2337
2023-04-21,VEA,64.5087
2023-04-24,VEA,64.5179
2023-04-25,VEA,64.9079
2023-04-26,VEA,64.8596
2023-04-27,VEA,63.5971
2023-04-28,VEA,63.6401
2023-05-01,VEA,63.6861
2023-05-02,VEA,63.0567
2023-05-03,VEA,64.2149
2023-05-04,VEA,64.0396
2023-05-05,VEA,64.378
2023-05-08,VEA,65.0604
2023-05-09,VEA,65.813
2023-05-10,VEA,65.4788
2023-05-11,VEA,65.7722
2023-05-12,VEA,65.6352
2023-05-15,VEA,64.9757
2023-05-16,VEA,65.5652
2023-05-17,VEA,65.3562
2023-05-18,VEA,65.112
2023-05-19,VEA,64.9447
2023-05-22,VEA,64.711
2023-05-23,VEA,65.8949
2023-05-24,VEA,65.6788
2023-05-25,VEA,65.3859
2023-05-26,VEA,65.8229
2023-05-29,VEA,65.7685
2023-05-30,VEA,66.03
2023-05-31,VEA,65.6934
2023-06-01,VEA,64.6746
2023-06-02,VEA,64.8324
2023-06-05,VEA,65.9922
2023-06-06,VEA,66.3137
2023-06-07,VEA,66.5084
2023-06-08,VEA,66.0051
2023-06-09,VEA,66.2692
